state,year,quarter,district,count,amount
Arunachal Pradesh,2019,1,Tirap,6877,14075747.836402504
Arunachal Pradesh,2019,1,Lower Dibang Valley,6314,13738776.18143886
Arunachal Pradesh,2019,2,Papum Pare,86433,246640891.34861866
Arunachal Pradesh,2019,2,West Kameng,37430,122521180.75595039
Arunachal Pradesh,2019,2,Lohit,18693,48893746.831022196
Arunachal Pradesh,2019,2,Changlang,18631,48891048.26477764
Arunachal Pradesh,2019,2,East Siang,16494,46549881.23941852
Arunachal Pradesh,2019,2,Tawang,15960,55915834.5871187
Arunachal Pradesh,2019,2,Namsai,9637,22491356.65721929
Arunachal Pradesh,2019,2,West Siang,8041,24549832.977181494
Arunachal Pradesh,2019,2,Tirap,6868,18633793.43372325
Arunachal Pradesh,2019,2,Longding,6744,23464027.892812617
Arunachal Pradesh,2019,3,Papum Pare,117940,301518075.7016427
Arunachal Pradesh,2019,3,West Kameng,53939,147186019.87590763
Arunachal Pradesh,2019,3,Changlang,29218,58354823.443366826
Arunachal Pradesh,2019,3,Lohit,24505,54539458.21434432
Arunachal Pradesh,2019,3,Tawang,24097,72221026.28393415
Arunachal Pradesh,2019,3,East Siang,22611,58040119.9573143
Arunachal Pradesh,2019,3,Namsai,13453,25507641.015596062
Arunachal Pradesh,2019,3,West Siang,11889,30014806.816802975
Arunachal Pradesh,2019,3,Tirap,11249,21737827.19336869
Arunachal Pradesh,2019,3,Longding,10269,26620415.019238282
Arunachal Pradesh,2019,4,Papum Pare,143272,378838002.3434037
Arunachal Pradesh,2019,4,West Kameng,66740,198205637.50055438
Arunachal Pradesh,2019,4,Changlang,33963,71874990.9639822
Arunachal Pradesh,2019,4,Tawang,30077,91949243.6071119
Arunachal Pradesh,2019,4,Lohit,29281,67502324.59236205
Arunachal Pradesh,2019,4,East Siang,26605,72075285.44344108
Arunachal Pradesh,2019,4,Namsai,18290,32501252.235055387
Arunachal Pradesh,2019,4,Tirap,16459,38467790.7269052
Arunachal Pradesh,2019,4,West Siang,14581,39460255.46641725
Arunachal Pradesh,2019,4,Lower Subansiri,11806,29634357.486805215
Arunachal Pradesh,2020,1,Papum Pare,180373,457430754.15953165
Arunachal Pradesh,2020,1,West Kameng,75363,198712422.2374845
Arunachal Pradesh,2020,1,Changlang,43858,93461363.58699805
Arunachal Pradesh,2020,1,Lohit,36985,83701268.27182505
Arunachal Pradesh,2020,1,East Siang,33743,82011539.42531273
Arunachal Pradesh,2020,1,Tawang,31865,84425193.41571434
Arunachal Pradesh,2020,1,Namsai,23112,46444942.9567038
Arunachal Pradesh,2020,1,West Siang,19728,47929440.73153875
Arunachal Pradesh,2020,1,Tirap,18369,40877851.79372531
Arunachal Pradesh,2020,1,Lower Subansiri,15770,34273250.7179902
Arunachal Pradesh,2020,2,Papum Pare,221728,535085907.3404856
Arunachal Pradesh,2020,2,West Kameng,95421,251395972.22505814
Arunachal Pradesh,2020,2,Changlang,69279,128572447.99797386
Arunachal Pradesh,2020,2,Lohit,56541,114730675.47714494
Arunachal Pradesh,2020,2,East Siang,55680,112693868.80998959
Arunachal Pradesh,2020,2,Tawang,44499,121561732.24171817
Arunachal Pradesh,2020,2,Namsai,34972,54870798.314045325
Arunachal Pradesh,2020,2,West Siang,32777,72790231.05472675
Arunachal Pradesh,2020,2,Tirap,28830,63497030.840810165
Arunachal Pradesh,2020,2,Lower Dibang Valley,26234,42360072.52689613
Arunachal Pradesh,2020,3,Papum Pare,298350,859373863.7202578
Arunachal Pradesh,2020,3,West Kameng,111029,332812237.8096209
Arunachal Pradesh,2020,3,Changlang,73842,159158438.92541084
Arunachal Pradesh,2020,3,East Siang,69710,176323789.94437826
Arunachal Pradesh,2020,3,Lohit,65889,156523653.1864311
Arunachal Pradesh,2020,3,Tawang,56016,182137862.72423625
Arunachal Pradesh,2020,3,Namsai,37019,76484566.53480485
Arunachal Pradesh,2020,3,West Siang,34295,92449732.96070345
Arunachal Pradesh,2020,3,Tirap,30046,81539831.5295825
Arunachal Pradesh,2020,3,Lower Dibang Valley,27655,63469161.328603886
Arunachal Pradesh,2020,4,Papum Pare,390528,1205917753.7046227
Arunachal Pradesh,2020,4,West Kameng,129575,390436113.7366378
Arunachal Pradesh,2020,4,East Siang,88632,250515095.18896666
Arunachal Pradesh,2020,4,Changlang,84852,204367875.07299304
Arunachal Pradesh,2020,4,Lohit,80530,196997836.79933694
Arunachal Pradesh,2020,4,Tawang,67262,240482254.58453605
Arunachal Pradesh,2020,4,Namsai,46762,111916731.51687588
Arunachal Pradesh,2020,4,West Siang,45207,125118193.04939622
Arunachal Pradesh,2020,4,Tirap,36124,104709589.66019581
Arunachal Pradesh,2020,4,Lower Dibang Valley,33455,81929299.56817816
Arunachal Pradesh,2021,1,Papum Pare,419891,1388723426.7156572
Arunachal Pradesh,2021,1,West Kameng,120906,384735272.8434415
Arunachal Pradesh,2021,1,East Siang,82357,253988360.79783517
Arunachal Pradesh,2021,1,Changlang,78849,220167765.51868472
Arunachal Pradesh,2021,1,Lohit,72380,198534806.934188
Arunachal Pradesh,2021,1,Tawang,54137,207859088.41115898
Arunachal Pradesh,2021,1,Namsai,45753,116637630.67690113
Arunachal Pradesh,2021,1,West Siang,42575,138700637.29161483
Arunachal Pradesh,2021,1,Lower Dibang Valley,32427,90709108.52350858
Arunachal Pradesh,2021,1,Tirap,32043,110593517.14623192
Arunachal Pradesh,2021,2,Papum Pare,552953,1501062555.477559
Arunachal Pradesh,2021,2,West Kameng,164866,482626617.8657546
Arunachal Pradesh,2021,2,East Siang,106787,286839106.4541313
Arunachal Pradesh,2021,2,Changlang,105461,264031910.3489421
Arunachal Pradesh,2021,2,Lohit,99686,230495504.24757013
Arunachal Pradesh,2021,2,Tawang,70061,251025037.95363933
Arunachal Pradesh,2021,2,Namsai,64781,147069902.3522784
Arunachal Pradesh,2021,2,West Siang,59341,180700138.79997098
Arunachal Pradesh,2021,2,Tirap,46320,144548683.3225929
Arunachal Pradesh,2021,2,Lower Dibang Valley,42091,105552358.12192997
Arunachal Pradesh,2021,3,Papum Pare,710098,1995999756.3372893
Arunachal Pradesh,2021,3,West Kameng,209165,658232385.7409549
Arunachal Pradesh,2021,3,East Siang,128957,368061706.2429154
Arunachal Pradesh,2021,3,Changlang,120126,319705502.42197955
Arunachal Pradesh,2021,3,Lohit,117879,275160751.4034922
Arunachal Pradesh,2021,3,Tawang,89052,365404078.3528414
Arunachal Pradesh,2021,3,Namsai,79292,177380632.18278247
Arunachal Pradesh,2021,3,West Siang,65763,217065611.3332364
Arunachal Pradesh,2021,3,Lower Dibang Valley,50270,133788746.95473914
Arunachal Pradesh,2021,3,Tirap,47118,143620525.85725695
Arunachal Pradesh,2021,4,Papum Pare,919925,2435796597.1781564
Arunachal Pradesh,2021,4,West Kameng,247346,765859269.2953706
Arunachal Pradesh,2021,4,East Siang,169617,450185173.037876
Arunachal Pradesh,2021,4,Changlang,147432,403255246.4023236
Arunachal Pradesh,2021,4,Lohit,142772,328942905.2553121
Arunachal Pradesh,2021,4,Namsai,105194,220513367.66283622
Arunachal Pradesh,2021,4,Tawang,99575,412396002.3197621
Arunachal Pradesh,2021,4,West Siang,79050,267978346.9418527
Arunachal Pradesh,2021,4,Lower Dibang Valley,65302,174980099.83925235
Arunachal Pradesh,2021,4,Lower Subansiri,60146,199366119.13556093
Arunachal Pradesh,2022,1,Papum Pare,1163726,2909248438.629796
Arunachal Pradesh,2022,1,West Kameng,240672,705607894.004217
Arunachal Pradesh,2022,1,East Siang,201945,501600929.04419017
Arunachal Pradesh,2022,1,Changlang,171494,490549428.7793704
Arunachal Pradesh,2022,1,Lohit,169954,393361044.4830233
Arunachal Pradesh,2022,1,Namsai,117173,256004887.5750422
Arunachal Pradesh,2022,1,West Siang,92331,315562272.5888671
Arunachal Pradesh,2022,1,Tawang,86721,346661566.51465106
Arunachal Pradesh,2022,1,Lower Dibang Valley,83531,235243185.52128848
Arunachal Pradesh,2022,1,Lower Subansiri,73100,239825149.91154164
Arunachal Pradesh,2022,2,Papum Pare,1444757,3269917296.5595775
Arunachal Pradesh,2022,2,West Kameng,327925,893486447.5566866
Arunachal Pradesh,2022,2,East Siang,261162,604825118.1911323
Arunachal Pradesh,2022,2,Lohit,226199,502322813.6384013
Arunachal Pradesh,2022,2,Changlang,203732,513287861.1029648
Arunachal Pradesh,2022,2,Namsai,152652,293920909.24794424
Arunachal Pradesh,2022,2,Tawang,132824,494351396.8226246
Arunachal Pradesh,2022,2,West Siang,121772,375530981.6496287
Arunachal Pradesh,2022,2,Lower Dibang Valley,104498,271945446.39483917
Arunachal Pradesh,2022,2,Lower Subansiri,94109,287993729.77118087
Arunachal Pradesh,2022,3,Papum Pare,1651143,3211809407.131925
Arunachal Pradesh,2022,3,West Kameng,371632,945171308.1838297
Arunachal Pradesh,2022,3,East Siang,286766,594752976.4068052
Arunachal Pradesh,2022,3,Lohit,236792,461745616.9201143
Arunachal Pradesh,2022,3,Changlang,216609,492535245.05507845
Arunachal Pradesh,2022,3,Namsai,151676,277199997.0357646
Arunachal Pradesh,2022,3,Tawang,138313,514855579.72383255
Arunachal Pradesh,2022,3,West Siang,136332,395192937.9954808
Arunachal Pradesh,2022,3,Lower Dibang Valley,112848,273001216.6677967
Arunachal Pradesh,2022,3,Lower Subansiri,109261,285712248.1429684
Arunachal Pradesh,2022,4,Papum Pare,1917365,3401999228.93926
Arunachal Pradesh,2022,4,West Kameng,421418,954522716.7333798
Arunachal Pradesh,2022,4,East Siang,327737,623525449.463265
Arunachal Pradesh,2022,4,Lohit,276551,503661703.8315097
Arunachal Pradesh,2022,4,Changlang,254818,572195646.772961
Arunachal Pradesh,2022,4,Namsai,188919,307955075.5201911
Arunachal Pradesh,2022,4,West Siang,176377,449302139.4960692
Arunachal Pradesh,2022,4,Tawang,155419,518332824.89263654
Arunachal Pradesh,2022,4,Lower Subansiri,143172,339443886.23657525
Arunachal Pradesh,2022,4,Lower Dibang Valley,137218,308329533.63406837
Arunachal Pradesh,2023,1,Papum Pare,3302746,5900429571.0
Arunachal Pradesh,2023,1,West Kameng,662521,1414404520.0
Arunachal Pradesh,2023,1,East Siang,535198,990989057.0
Arunachal Pradesh,2023,1,Changlang,494506,1101499481.0
Arunachal Pradesh,2023,1,Lohit,483285,870836418.0
Arunachal Pradesh,2023,1,Namsai,325503,518550113.0
Arunachal Pradesh,2023,1,West Siang,320064,764188915.0
Arunachal Pradesh,2023,1,Lower Subansiri,257899,585614438.0
Arunachal Pradesh,2023,1,Lower Dibang Valley,256396,537713700.0
Arunachal Pradesh,2023,1,Tawang,239151,724541898.0
Arunachal Pradesh,2023,2,Papum Pare,4245307,7148674913.0
Arunachal Pradesh,2023,2,West Kameng,870033,1803248166.0
Arunachal Pradesh,2023,2,East Siang,689624,1177576754.0
Arunachal Pradesh,2023,2,Changlang,615184,1260077796.0
Arunachal Pradesh,2023,2,Lohit,592587,984621672.0
Arunachal Pradesh,2023,2,West Siang,450143,970914462.0
Arunachal Pradesh,2023,2,Namsai,409511,619571108.0
Arunachal Pradesh,2023,2,Lower Subansiri,341107,689315626.0
Arunachal Pradesh,2023,2,Tawang,339605,1003663723.0
Arunachal Pradesh,2023,2,Lower Dibang Valley,320847,641502543.0
Arunachal Pradesh,2023,3,Papum Pare,5410471,7595971259.0
Arunachal Pradesh,2023,3,West Kameng,1036743,1923965574.0
Arunachal Pradesh,2023,3,East Siang,810283,1247686937.0
Arunachal Pradesh,2023,3,Changlang,712587,1216076703.0
Arunachal Pradesh,2023,3,Lohit,700473,1048609233.0
Arunachal Pradesh,2023,3,West Siang,554407,1037211224.0
Arunachal Pradesh,2023,3,Lower Subansiri,482224,818756305.0
Arunachal Pradesh,2023,3,Namsai,477310,654108287.0
Arunachal Pradesh,2023,3,Tawang,423923,1199412955.0
Arunachal Pradesh,2023,3,Lower Dibang Valley,389175,628025556.0
Arunachal Pradesh,2023,4,Papum Pare,5938599,8374060439.0
Arunachal Pradesh,2023,4,West Kameng,1195192,2162840497.0
Arunachal Pradesh,2023,4,East Siang,931589,1416674919.0
Arunachal Pradesh,2023,4,Changlang,806945,1430052570.0
Arunachal Pradesh,2023,4,Lohit,779252,1192879539.0
Arunachal Pradesh,2023,4,West Siang,687577,1262224512.0
Arunachal Pradesh,2023,4,Lower Subansiri,559506,959863862.0
Arunachal Pradesh,2023,4,Namsai,533600,769723768.0
Arunachal Pradesh,2023,4,Tawang,509181,1297707130.0
Arunachal Pradesh,2023,4,Lower Dibang Valley,456242,780822119.0
Arunachal Pradesh,2024,1,Papum Pare,6605744,9147478408.0
Arunachal Pradesh,2024,1,West Kameng,1262496,2128971870.0
Arunachal Pradesh,2024,1,East Siang,1022852,1533777566.0
Arunachal Pradesh,2024,1,Changlang,927421,1575177845.0
Arunachal Pradesh,2024,1,Lohit,857194,1324795981.0
Arunachal Pradesh,2024,1,West Siang,798151,1405173317.0
Arunachal Pradesh,2024,1,Lower Subansiri,609737,984003451.0
Arunachal Pradesh,2024,1,Namsai,597509,816432276.0
Arunachal Pradesh,2024,1,Lower Dibang Valley,537101,895489788.0
Arunachal Pradesh,2024,1,Tawang,475300,1114613679.0
Arunachal Pradesh,2024,2,Papum Pare,7717891,10352999522.0
Arunachal Pradesh,2024,2,West Kameng,1533560,2526904044.0
Arunachal Pradesh,2024,2,East Siang,1238349,1806470576.0
Arunachal Pradesh,2024,2,Changlang,1067550,1650011617.0
Arunachal Pradesh,2024,2,Lohit,1019785,1419525043.0
Arunachal Pradesh,2024,2,West Siang,970111,1686897043.0
Arunachal Pradesh,2024,2,Namsai,706526,873040190.0
Arunachal Pradesh,2024,2,Lower Subansiri,692774,1060865759.0
Arunachal Pradesh,2024,2,Tawang,649179,1448798400.0
Arunachal Pradesh,2024,2,Lower Dibang Valley,616423,946388381.0
Arunachal Pradesh,2024,3,Itanagar Capital Complex,7449861,8416147864.0
Arunachal Pradesh,2024,3,Papum Pare,2352663,2487594981.0
Arunachal Pradesh,2024,3,West Kameng,2010514,3007838695.0
Arunachal Pradesh,2024,3,East Siang,1604493,2043139150.0
Arunachal Pradesh,2024,3,West Siang,1229222,1677531446.0
Arunachal Pradesh,2024,3,Namsai,1177079,1419987951.0
Arunachal Pradesh,2024,3,Changlang,1161624,1516292019.0
Arunachal Pradesh,2024,3,Lower Subansiri,984578,1264256195.0
Arunachal Pradesh,2024,3,Lohit,930827,1074183610.0
Arunachal Pradesh,2024,3,Tawang,813905,1725280645.0
Arunachal Pradesh,2024,4,Itanagar Capital Complex,7929590,8951596062.0
Arunachal Pradesh,2024,4,Papum Pare,2419497,2645782108.0
Arunachal Pradesh,2024,4,West Kameng,2107524,3219015374.0
Arunachal Pradesh,2024,4,East Siang,1813239,2282781446.0
Arunachal Pradesh,2024,4,West Siang,1415567,1943675537.0
Arunachal Pradesh,2024,4,Namsai,1331993,1658212165.0
Arunachal Pradesh,2024,4,Changlang,1295250,1770311293.0
Arunachal Pradesh,2024,4,Lohit,1024425,1233068373.0
Arunachal Pradesh,2024,4,Lower Subansiri,1023776,1321086015.0
Arunachal Pradesh,2024,4,Tawang,913556,1950022807.0
Assam,2018,1,Kamrup Metropolitan,194617,284766218.98487484
Assam,2018,1,Marigaon,79832,105067294.49868405
Assam,2018,1,Barpeta,67801,56352302.37753609
Assam,2018,1,Nagaon,66695,56352631.291476294
Assam,2018,1,Cachar,56481,57250290.53047233
Assam,2018,1,Sonitpur,51976,73005566.24909952
Assam,2018,1,Kamrup,47859,41868129.255927615
Assam,2018,1,Dibrugarh,44792,53258765.86975427
Assam,2018,1,Tinsukia,41237,45886201.02896822
Assam,2018,1,Jorhat,33322,41164542.05596451
Assam,2018,2,Kamrup Metropolitan,320417,548619364.2308466
Assam,2018,2,Marigaon,109223,204057284.21875843
Assam,2018,2,Nagaon,105834,129818644.91478491
Assam,2018,2,Barpeta,102217,117541108.74699076
Assam,2018,2,Cachar,83921,105147622.61224496
Assam,2018,2,Sonitpur,82799,151230715.30607644
Assam,2018,2,Kamrup,74537,83338163.66068907
Assam,2018,2,Dibrugarh,70642,110954951.68517756
Assam,2018,2,Tinsukia,66715,102921465.63822293
Assam,2018,2,Jorhat,53341,70634515.73039348
Assam,2018,3,Kamrup Metropolitan,476050,884121118.8280818
Assam,2018,3,Barpeta,145945,230125281.8407083
Assam,2018,3,Nagaon,142195,208584967.9650631
Assam,2018,3,Cachar,123735,189612378.33199263
Assam,2018,3,Sonitpur,116196,252135800.71617544
Assam,2018,3,Kamrup,112726,148929589.80060056
Assam,2018,3,Marigaon,102867,189132040.91743046
Assam,2018,3,Dibrugarh,98822,173048841.5837646
Assam,2018,3,Tinsukia,90928,155121755.76365337
Assam,2018,3,Jorhat,79724,118008412.28630178
Assam,2018,4,Kamrup Metropolitan,686010,1345451492.4344451
Assam,2018,4,Nagaon,435103,317973029.4737475
Assam,2018,4,Barpeta,225449,354675455.9326413
Assam,2018,4,Marigaon,193075,207853575.09985885
Assam,2018,4,Cachar,187360,272342253.1327299
Assam,2018,4,Sonitpur,165399,358549931.5785284
Assam,2018,4,Kamrup,162592,236088241.49952987
Assam,2018,4,Dibrugarh,144931,264346941.49220377
Assam,2018,4,Tinsukia,127171,253718923.0695014
Assam,2018,4,Dhubri,120810,181651044.89215764
Assam,2019,1,Kamrup Metropolitan,1306775,2605380335.9221573
Assam,2019,1,Nagaon,265767,382986937.00269973
Assam,2019,1,Barpeta,262834,416977891.5222329
Assam,2019,1,Cachar,206705,335675210.4339503
Assam,2019,1,Kamrup,205094,325387078.1294668
Assam,2019,1,Sonitpur,197716,409811805.4621542
Assam,2019,1,Dibrugarh,180303,308520050.14443624
Assam,2019,1,Marigaon,162645,225891536.78995085
Assam,2019,1,Tinsukia,147896,296016100.5028683
Assam,2019,1,Dhubri,129363,168832530.51137578
Assam,2019,2,Kamrup Metropolitan,2488968,5089657876.792284
Assam,2019,2,Nagaon,231423,422774561.3600137
Assam,2019,2,Barpeta,228864,466786096.3962827
Assam,2019,2,Sonitpur,192707,444337498.7727274
Assam,2019,2,Cachar,177976,335126276.2091832
Assam,2019,2,Kamrup,176995,334724712.0725308
Assam,2019,2,Dibrugarh,169357,356524668.62132466
Assam,2019,2,Tinsukia,148294,323303192.86631006
Assam,2019,2,Marigaon,130459,235342996.58975655
Assam,2019,2,Jorhat,129744,231878110.7193352
Assam,2019,3,Kamrup Metropolitan,2188998,6080999088.202992
Assam,2019,3,Barpeta,262253,505242250.25981045
Assam,2019,3,Nagaon,258566,491551326.21533215
Assam,2019,3,Sonitpur,257623,533288953.0348954
Assam,2019,3,Cachar,242781,426502976.7731471
Assam,2019,3,Dibrugarh,230118,425077484.1305032
Assam,2019,3,Kamrup,222439,383883901.2477784
Assam,2019,3,Tinsukia,196245,357008533.5524102
Assam,2019,3,Jorhat,167468,274329134.3924885
Assam,2019,3,Golaghat,121795,194779142.64060068
Assam,2019,4,Kamrup Metropolitan,2510384,7206165641.817837
Assam,2019,4,Sonitpur,298139,613461613.2726699
Assam,2019,4,Barpeta,295624,613479659.5323288
Assam,2019,4,Nagaon,287586,546184547.4478518
Assam,2019,4,Cachar,273506,482197783.15532976
Assam,2019,4,Dibrugarh,255885,470389915.7975105
Assam,2019,4,Kamrup,249708,461559258.766533
Assam,2019,4,Tinsukia,224113,423685126.94560075
Assam,2019,4,Jorhat,185402,307700398.0221567
Assam,2019,4,Goalpara,139662,282003507.8056698
Assam,2020,1,Kamrup Metropolitan,3338601,10080547554.265474
Assam,2020,1,Sonitpur,383179,755509094.6113625
Assam,2020,1,Cachar,375774,659702346.1886156
Assam,2020,1,Barpeta,367963,833078665.8149495
Assam,2020,1,Nagaon,360749,736229612.8989755
Assam,2020,1,Kamrup,322830,605538834.8588183
Assam,2020,1,Dibrugarh,317878,585327059.678019
Assam,2020,1,Tinsukia,286640,541758826.9845176
Assam,2020,1,Jorhat,232108,371072710.739732
Assam,2020,1,Golaghat,179380,301335497.7930421
Assam,2020,2,Kamrup Metropolitan,2543890,7190215278.036329
Assam,2020,2,Nagaon,521404,889592664.4056509
Assam,2020,2,Barpeta,519590,967512954.9444927
Assam,2020,2,Sonitpur,510820,899403354.2732959
Assam,2020,2,Kamrup,461735,696378364.1282136
Assam,2020,2,Cachar,448258,671325302.7518412
Assam,2020,2,Dibrugarh,447580,678491572.8304845
Assam,2020,2,Tinsukia,420620,618021383.1902584
Assam,2020,2,Jorhat,306847,406689798.0164192
Assam,2020,2,Golaghat,290221,381486790.0123421
Assam,2020,3,Kamrup Metropolitan,4268591,13346088870.114109
Assam,2020,3,Barpeta,553783,1306355860.1566281
Assam,2020,3,Sonitpur,540972,1164586118.8388221
Assam,2020,3,Nagaon,535675,1153926434.0592713
Assam,2020,3,Dibrugarh,526945,1106487215.771987
Assam,2020,3,Cachar,487493,920279966.2377983
Assam,2020,3,Kamrup,445726,878646586.9277798
Assam,2020,3,Tinsukia,442335,839411510.8503457
Assam,2020,3,Jorhat,315288,542788284.757088
Assam,2020,3,Golaghat,278714,484885427.8581189
Assam,2020,4,Kamrup Metropolitan,5300547,16105922899.456022
Assam,2020,4,Barpeta,724763,2053361856.4779525
Assam,2020,4,Sonitpur,676306,1560923095.7659311
Assam,2020,4,Nagaon,667880,1665021995.8192074
Assam,2020,4,Dibrugarh,631601,1479167066.80543
Assam,2020,4,Cachar,623731,1434767202.3488228
Assam,2020,4,Kamrup,557203,1271039293.2521
Assam,2020,4,Tinsukia,543941,1209737013.9697673
Assam,2020,4,Jorhat,400452,815676507.4744498
Assam,2020,4,Goalpara,381733,1018165139.8396726
Assam,2021,1,Kamrup Metropolitan,9400818,24003716533.697937
Assam,2021,1,Barpeta,768249,2378951523.3799787
Assam,2021,1,Dibrugarh,680608,1710571109.9822497
Assam,2021,1,Nagaon,675634,2019926209.3789358
Assam,2021,1,Sonitpur,669242,1689369790.4289408
Assam,2021,1,Cachar,614703,1577581912.6812966
Assam,2021,1,Kamrup,557802,1450662971.6951797
Assam,2021,1,Tinsukia,480161,1160430411.7091095
