state,year,quarter,district,registered_users,app_opens
Kerala,2023,4,Idukki,376433,25133135
Kerala,2024,1,Thiruvananthapuram,1385762,6755579
Kerala,2024,1,Kasaragod,407396,11250687
Kerala,2024,1,Malappuram,1204103,18102064
Kerala,2024,1,Pathanamthitta,382391,4572880
Kerala,2024,1,Wayanad,327109,9811178
Kerala,2024,1,Alappuzha,758068,4506011
Kerala,2024,1,Kozhikode,1225291,12613078
Kerala,2024,1,Kollam,881620,5217490
Kerala,2024,1,Thrissur,1077037,9057237
Kerala,2024,1,Palakkad,869821,22185884
Kerala,2024,1,Kannur,889736,15411293
Kerala,2024,1,Kottayam,712753,11345296
Kerala,2024,1,Ernakulam,2040327,15438933
Kerala,2024,1,Idukki,391882,27009356
Kerala,2024,2,Thiruvananthapuram,1436717,9493675
Kerala,2024,2,Kasaragod,422342,10368704
Kerala,2024,2,Malappuram,1245343,19061073
Kerala,2024,2,Pathanamthitta,396481,2910412
Kerala,2024,2,Wayanad,339213,10560034
Kerala,2024,2,Alappuzha,786309,3355242
Kerala,2024,2,Kozhikode,1267997,10504048
Kerala,2024,2,Kollam,913913,5362390
Kerala,2024,2,Thrissur,1115980,8475321
Kerala,2024,2,Palakkad,902163,17962617
Kerala,2024,2,Kannur,921059,15590302
Kerala,2024,2,Kottayam,739199,10974605
Kerala,2024,2,Ernakulam,2114463,14181754
Kerala,2024,2,Idukki,407231,25917435
Kerala,2024,3,Thiruvananthapuram,1401819,4431405
Kerala,2024,3,Malappuram,1444707,13408596
Kerala,2024,3,Pathanamthitta,394853,5979315
Kerala,2024,3,Wayanad,346498,7305813
Kerala,2024,3,Alappuzha,758331,2573557
Kerala,2024,3,Kozhikode,1335361,14985803
Kerala,2024,3,Kollam,924587,7626366
Kerala,2024,3,Kasargod,457485,9618213
Kerala,2024,3,Thrissur,1082800,5869911
Kerala,2024,3,Palakkad,911039,13030544
Kerala,2024,3,Kannur,941166,10682909
Kerala,2024,3,Kottayam,729324,5860837
Kerala,2024,3,Ernakulam,2119728,10845000
Kerala,2024,3,Idukki,423915,15486919
Kerala,2024,4,Thiruvananthapuram,1445205,94112414
Kerala,2024,4,Malappuram,1493179,103353163
Kerala,2024,4,Pathanamthitta,407913,26805422
Kerala,2024,4,Wayanad,357580,30748072
Kerala,2024,4,Alappuzha,781471,45101484
Kerala,2024,4,Kozhikode,1375990,83010869
Kerala,2024,4,Kollam,953446,53841574
Kerala,2024,4,Kasargod,472310,28470646
Kerala,2024,4,Thrissur,1116356,68030726
Kerala,2024,4,Palakkad,939984,64455525
Kerala,2024,4,Kannur,970977,60645522
Kerala,2024,4,Kottayam,752578,47723830
Kerala,2024,4,Ernakulam,2185070,135921270
Kerala,2024,4,Idukki,437328,31517249
Ladakh,2018,1,Kargil,1529,0
Ladakh,2018,1,Leh Ladakh,7255,0
Ladakh,2018,2,Kargil,2185,0
Ladakh,2018,2,Leh Ladakh,10733,0
Ladakh,2018,3,Kargil,3132,0
Ladakh,2018,3,Leh Ladakh,14617,0
Ladakh,2018,4,Kargil,4436,0
Ladakh,2018,4,Leh Ladakh,19447,0
Ladakh,2019,1,Kargil,5758,0
Ladakh,2019,1,Leh Ladakh,23891,0
Ladakh,2019,2,Kargil,7126,37803
Ladakh,2019,2,Leh Ladakh,28390,119514
Ladakh,2019,3,Kargil,7718,75759
Ladakh,2019,3,Leh Ladakh,31455,427367
Ladakh,2019,4,Kargil,8338,29350
Ladakh,2019,4,Leh Ladakh,34770,441090
Ladakh,2020,1,Kargil,9711,120845
Ladakh,2020,1,Leh Ladakh,38079,469639
Ladakh,2020,2,Kargil,11252,169411
Ladakh,2020,2,Leh Ladakh,41782,526262
Ladakh,2020,3,Kargil,12814,229879
Ladakh,2020,3,Leh Ladakh,45587,785801
Ladakh,2020,4,Kargil,14601,273960
Ladakh,2020,4,Leh Ladakh,50252,958797
Ladakh,2021,1,Kargil,15824,237045
Ladakh,2021,1,Leh Ladakh,54095,947159
Ladakh,2021,2,Kargil,17077,1494139
Ladakh,2021,2,Leh Ladakh,57971,2897493
Ladakh,2021,3,Kargil,18577,2373080
Ladakh,2021,3,Leh Ladakh,62633,4726470
Ladakh,2021,4,Kargil,20008,573827
Ladakh,2021,4,Leh Ladakh,67049,2091376
Ladakh,2022,1,Kargil,21319,2837111
Ladakh,2022,1,Leh Ladakh,71173,6064969
Ladakh,2022,2,Kargil,22475,5003733
Ladakh,2022,2,Leh Ladakh,75042,9764396
Ladakh,2022,3,Kargil,23530,7104562
Ladakh,2022,3,Leh Ladakh,78769,12630219
Ladakh,2022,4,Kargil,24326,909994
Ladakh,2022,4,Leh Ladakh,82011,2922345
Ladakh,2023,1,Kargil,25409,4076993
Ladakh,2023,1,Leh Ladakh,85582,10445502
Ladakh,2023,2,Kargil,26588,8423789
Ladakh,2023,2,Leh Ladakh,89148,17861731
Ladakh,2023,3,Kargil,27747,14562879
Ladakh,2023,3,Leh Ladakh,92688,28073151
Ladakh,2023,4,Kargil,28762,2052328
Ladakh,2023,4,Leh Ladakh,96066,5055795
Ladakh,2024,1,Kargil,30130,6486511
Ladakh,2024,1,Leh Ladakh,99940,10016564
Ladakh,2024,2,Kargil,31183,12852607
Ladakh,2024,2,Leh Ladakh,103519,28503033
Ladakh,2024,3,Kargil,51453,22958342
Ladakh,2024,3,Leh Ladakh,142693,45617591
Ladakh,2024,4,Kargil,52268,3479185
Ladakh,2024,4,Leh Ladakh,141456,6402395
Lakshadweep,2018,1,Lakshadweep,501,0
Lakshadweep,2018,2,Lakshadweep,686,0
Lakshadweep,2018,3,Lakshadweep,918,0
Lakshadweep,2018,4,Lakshadweep,1156,0
Lakshadweep,2019,1,Lakshadweep,1416,0
Lakshadweep,2019,2,Lakshadweep,1747,4580
Lakshadweep,2019,3,Lakshadweep,2117,15038
Lakshadweep,2019,4,Lakshadweep,2427,17760
Lakshadweep,2020,1,Lakshadweep,2772,21982
Lakshadweep,2020,2,Lakshadweep,3187,29202
Lakshadweep,2020,3,Lakshadweep,3644,32128
Lakshadweep,2020,4,Lakshadweep,4179,41144
Lakshadweep,2021,1,Lakshadweep,4577,47283
Lakshadweep,2021,2,Lakshadweep,4896,40301
Lakshadweep,2021,3,Lakshadweep,5287,49127
Lakshadweep,2021,4,Lakshadweep,5638,67320
Lakshadweep,2022,1,Lakshadweep,5990,45410
Lakshadweep,2022,2,Lakshadweep,6327,38450
Lakshadweep,2022,3,Lakshadweep,6645,18111
Lakshadweep,2022,4,Lakshadweep,6961,72377
Lakshadweep,2023,1,Lakshadweep,7267,43821
Lakshadweep,2023,2,Lakshadweep,7585,90501
Lakshadweep,2023,3,Lakshadweep,7912,294406
Lakshadweep,2023,4,Lakshadweep,8225,924554
Lakshadweep,2024,1,Lakshadweep,8578,645375
Lakshadweep,2024,2,Lakshadweep,8895,683424
Lakshadweep,2024,3,Lakshadweep,11395,28226
Lakshadweep,2024,4,Lakshadweep,11769,1797824
Madhya Pradesh,2018,1,Morena,42153,0
Madhya Pradesh,2018,1,Alirajpur,3746,0
Madhya Pradesh,2018,1,Sehore,61158,0
Madhya Pradesh,2018,1,Rajgarh,39336,0
Madhya Pradesh,2018,1,Khargone,40995,0
Madhya Pradesh,2018,1,Satna,59252,0
Madhya Pradesh,2018,1,Narsinghpur,38027,0
Madhya Pradesh,2018,1,Jabalpur,115953,0
Madhya Pradesh,2018,1,Hoshangabad,50658,0
Madhya Pradesh,2018,1,Vidisha,43378,0
Madhya Pradesh,2018,1,Balaghat,38064,0
Madhya Pradesh,2018,1,Singrauli,45254,0
Madhya Pradesh,2018,1,Betul,49045,0
Madhya Pradesh,2018,1,Sidhi,20030,0
Madhya Pradesh,2018,1,Datia,16322,0
Madhya Pradesh,2018,1,Dewas,62902,0
Madhya Pradesh,2018,1,Sheopur,9808,0
Madhya Pradesh,2018,1,Neemuch,27995,0
Madhya Pradesh,2018,1,Raisen,47344,0
Madhya Pradesh,2018,1,Mandsaur,42041,0
Madhya Pradesh,2018,1,Barwani,15811,0
Madhya Pradesh,2018,1,Katni,28098,0
Madhya Pradesh,2018,1,Dindori,6114,0
Madhya Pradesh,2018,1,Shivpuri,25449,0
Madhya Pradesh,2018,1,Gwalior,142453,0
Madhya Pradesh,2018,1,Anuppur,18656,0
Madhya Pradesh,2018,1,Agar Malwa,12058,0
Madhya Pradesh,2018,1,Ashoknagar,16495,0
Madhya Pradesh,2018,1,Sagar,72857,0
Madhya Pradesh,2018,1,Niwari,6771,0
Madhya Pradesh,2018,1,Rewa,73336,0
Madhya Pradesh,2018,1,Shajapur,29995,0
Madhya Pradesh,2018,1,Ujjain,84441,0
Madhya Pradesh,2018,1,Bhind,34085,0
Madhya Pradesh,2018,1,Tikamgarh,15917,0
Madhya Pradesh,2018,1,Seoni,29095,0
Madhya Pradesh,2018,1,Harda,18120,0
Madhya Pradesh,2018,1,Burhanpur,16077,0
Madhya Pradesh,2018,1,Damoh,24961,0
Madhya Pradesh,2018,1,Bhopal,307312,0
Madhya Pradesh,2018,1,Jhabua,9632,0
Madhya Pradesh,2018,1,Dhar,63440,0
Madhya Pradesh,2018,1,Guna,36829,0
Madhya Pradesh,2018,1,East Nimar,29308,0
Madhya Pradesh,2018,1,Chhindwara,65005,0
Madhya Pradesh,2018,1,Umaria,11572,0
Madhya Pradesh,2018,1,Mandla,13593,0
Madhya Pradesh,2018,1,Indore,366977,0
Madhya Pradesh,2018,1,Shahdol,26509,0
Madhya Pradesh,2018,1,Ratlam,49298,0
Madhya Pradesh,2018,1,Panna,13874,0
Madhya Pradesh,2018,1,Chhatarpur,36004,0
Madhya Pradesh,2018,2,Morena,58065,0
Madhya Pradesh,2018,2,Alirajpur,5452,0
Madhya Pradesh,2018,2,Sehore,82040,0
Madhya Pradesh,2018,2,Rajgarh,54095,0
Madhya Pradesh,2018,2,Khargone,56609,0
Madhya Pradesh,2018,2,Satna,81811,0
Madhya Pradesh,2018,2,Narsinghpur,51214,0
Madhya Pradesh,2018,2,Jabalpur,155624,0
Madhya Pradesh,2018,2,Hoshangabad,67994,0
Madhya Pradesh,2018,2,Vidisha,59517,0
Madhya Pradesh,2018,2,Balaghat,51925,0
Madhya Pradesh,2018,2,Singrauli,59664,0
Madhya Pradesh,2018,2,Betul,66003,0
Madhya Pradesh,2018,2,Sidhi,27757,0
Madhya Pradesh,2018,2,Datia,23685,0
Madhya Pradesh,2018,2,Dewas,84342,0
Madhya Pradesh,2018,2,Sheopur,13621,0
Madhya Pradesh,2018,2,Neemuch,37523,0
Madhya Pradesh,2018,2,Raisen,63216,0
Madhya Pradesh,2018,2,Mandsaur,56151,0
Madhya Pradesh,2018,2,Barwani,22443,0
Madhya Pradesh,2018,2,Katni,39536,0
Madhya Pradesh,2018,2,Dindori,9224,0
Madhya Pradesh,2018,2,Shivpuri,37234,0
Madhya Pradesh,2018,2,Gwalior,193605,0
Madhya Pradesh,2018,2,Anuppur,25374,0
Madhya Pradesh,2018,2,Agar Malwa,16753,0
Madhya Pradesh,2018,2,Ashoknagar,23253,0
Madhya Pradesh,2018,2,Sagar,100623,0
Madhya Pradesh,2018,2,Niwari,9413,0
Madhya Pradesh,2018,2,Rewa,100661,0
Madhya Pradesh,2018,2,Shajapur,41285,0
Madhya Pradesh,2018,2,Ujjain,113216,0
Madhya Pradesh,2018,2,Bhind,47639,0
Madhya Pradesh,2018,2,Tikamgarh,21942,0
Madhya Pradesh,2018,2,Seoni,39979,0
Madhya Pradesh,2018,2,Harda,24635,0
Madhya Pradesh,2018,2,Burhanpur,22302,0
Madhya Pradesh,2018,2,Damoh,33463,0
Madhya Pradesh,2018,2,Bhopal,398498,0
Madhya Pradesh,2018,2,Jhabua,13499,0
Madhya Pradesh,2018,2,Dhar,86280,0
Madhya Pradesh,2018,2,Guna,52881,0
Madhya Pradesh,2018,2,East Nimar,39725,0
Madhya Pradesh,2018,2,Chhindwara,87704,0
Madhya Pradesh,2018,2,Umaria,15772,0
Madhya Pradesh,2018,2,Mandla,19276,0
Madhya Pradesh,2018,2,Indore,479904,0
Madhya Pradesh,2018,2,Shahdol,35993,0
Madhya Pradesh,2018,2,Ratlam,66181,0
Madhya Pradesh,2018,2,Panna,18555,0
Madhya Pradesh,2018,2,Chhatarpur,48506,0
Madhya Pradesh,2018,3,Morena,75004,0
Madhya Pradesh,2018,3,Alirajpur,7606,0
Madhya Pradesh,2018,3,Sehore,103905,0
Madhya Pradesh,2018,3,Rajgarh,70348,0
Madhya Pradesh,2018,3,Khargone,72892,0
Madhya Pradesh,2018,3,Satna,103407,0
Madhya Pradesh,2018,3,Narsinghpur,64578,0
Madhya Pradesh,2018,3,Jabalpur,193535,0
Madhya Pradesh,2018,3,Hoshangabad,84713,0
Madhya Pradesh,2018,3,Vidisha,76590,0
Madhya Pradesh,2018,3,Balaghat,68079,0
Madhya Pradesh,2018,3,Singrauli,73175,0
Madhya Pradesh,2018,3,Betul,83041,0
Madhya Pradesh,2018,3,Sidhi,35518,0
Madhya Pradesh,2018,3,Datia,30483,0
Madhya Pradesh,2018,3,Dewas,105774,0
Madhya Pradesh,2018,3,Sheopur,17723,0
Madhya Pradesh,2018,3,Neemuch,47901,0
Madhya Pradesh,2018,3,Raisen,78648,0
Madhya Pradesh,2018,3,Mandsaur,73577,0
Madhya Pradesh,2018,3,Barwani,29421,0
Madhya Pradesh,2018,3,Katni,49748,0
Madhya Pradesh,2018,3,Dindori,12903,0
Madhya Pradesh,2018,3,Shivpuri,47616,0
Madhya Pradesh,2018,3,Gwalior,236305,0
Madhya Pradesh,2018,3,Anuppur,32188,0
Madhya Pradesh,2018,3,Agar Malwa,22143,0
Madhya Pradesh,2018,3,Ashoknagar,30102,0
Madhya Pradesh,2018,3,Sagar,128283,0
Madhya Pradesh,2018,3,Niwari,12173,0
Madhya Pradesh,2018,3,Rewa,125803,0
Madhya Pradesh,2018,3,Shajapur,52686,0
Madhya Pradesh,2018,3,Ujjain,143770,0
Madhya Pradesh,2018,3,Bhind,61906,0
Madhya Pradesh,2018,3,Tikamgarh,28168,0
Madhya Pradesh,2018,3,Seoni,51561,0
Madhya Pradesh,2018,3,Harda,30835,0
Madhya Pradesh,2018,3,Burhanpur,28441,0
Madhya Pradesh,2018,3,Damoh,42032,0
Madhya Pradesh,2018,3,Bhopal,474192,0
Madhya Pradesh,2018,3,Jhabua,18084,0
Madhya Pradesh,2018,3,Dhar,110726,0
Madhya Pradesh,2018,3,Guna,67630,0
Madhya Pradesh,2018,3,East Nimar,50390,0
Madhya Pradesh,2018,3,Chhindwara,109266,0
Madhya Pradesh,2018,3,Umaria,20386,0
Madhya Pradesh,2018,3,Mandla,25522,0
Madhya Pradesh,2018,3,Indore,585621,0
Madhya Pradesh,2018,3,Shahdol,45154,0
Madhya Pradesh,2018,3,Ratlam,85431,0
Madhya Pradesh,2018,3,Panna,24008,0
Madhya Pradesh,2018,3,Chhatarpur,60318,0
Madhya Pradesh,2018,4,Morena,95267,0
Madhya Pradesh,2018,4,Alirajpur,10442,0
Madhya Pradesh,2018,4,Sehore,125974,0
Madhya Pradesh,2018,4,Rajgarh,88511,0
Madhya Pradesh,2018,4,Khargone,91189,0
Madhya Pradesh,2018,4,Satna,133865,0
Madhya Pradesh,2018,4,Narsinghpur,80034,0
Madhya Pradesh,2018,4,Jabalpur,248495,0
Madhya Pradesh,2018,4,Hoshangabad,104621,0
Madhya Pradesh,2018,4,Vidisha,95544,0
Madhya Pradesh,2018,4,Balaghat,88279,0
Madhya Pradesh,2018,4,Singrauli,90217,0
Madhya Pradesh,2018,4,Betul,103060,0
Madhya Pradesh,2018,4,Sidhi,46218,0
Madhya Pradesh,2018,4,Datia,39314,0
Madhya Pradesh,2018,4,Dewas,129719,0
Madhya Pradesh,2018,4,Sheopur,22653,0
Madhya Pradesh,2018,4,Neemuch,59043,0
Madhya Pradesh,2018,4,Raisen,97966,0
Madhya Pradesh,2018,4,Mandsaur,91133,0
Madhya Pradesh,2018,4,Barwani,37607,0
Madhya Pradesh,2018,4,Katni,65040,0
Madhya Pradesh,2018,4,Dindori,17502,0
Madhya Pradesh,2018,4,Shivpuri,60316,0
Madhya Pradesh,2018,4,Gwalior,284894,0
Madhya Pradesh,2018,4,Anuppur,41252,0
Madhya Pradesh,2018,4,Agar Malwa,27331,0
Madhya Pradesh,2018,4,Ashoknagar,37390,0
Madhya Pradesh,2018,4,Sagar,162788,0
Madhya Pradesh,2018,4,Niwari,15512,0
Madhya Pradesh,2018,4,Rewa,160024,0
Madhya Pradesh,2018,4,Shajapur,64217,0
Madhya Pradesh,2018,4,Ujjain,177894,0
Madhya Pradesh,2018,4,Bhind,78871,0
Madhya Pradesh,2018,4,Tikamgarh,36395,0
Madhya Pradesh,2018,4,Seoni,66772,0
Madhya Pradesh,2018,4,Harda,37692,0
Madhya Pradesh,2018,4,Burhanpur,35494,0
Madhya Pradesh,2018,4,Damoh,52293,0
Madhya Pradesh,2018,4,Bhopal,571518,0
Madhya Pradesh,2018,4,Jhabua,23354,0
Madhya Pradesh,2018,4,Dhar,137501,0
Madhya Pradesh,2018,4,Guna,83686,0
Madhya Pradesh,2018,4,East Nimar,62581,0
Madhya Pradesh,2018,4,Chhindwara,139301,0
Madhya Pradesh,2018,4,Umaria,26096,0
Madhya Pradesh,2018,4,Mandla,34894,0
Madhya Pradesh,2018,4,Indore,712479,0
Madhya Pradesh,2018,4,Shahdol,58381,0
Madhya Pradesh,2018,4,Ratlam,104855,0
Madhya Pradesh,2018,4,Panna,31291,0
Madhya Pradesh,2018,4,Chhatarpur,78677,0
Madhya Pradesh,2019,1,Morena,113900,0
Madhya Pradesh,2019,1,Alirajpur,13122,0
Madhya Pradesh,2019,1,Sehore,149925,0
Madhya Pradesh,2019,1,Rajgarh,106743,0
Madhya Pradesh,2019,1,Khargone,109408,0
Madhya Pradesh,2019,1,Satna,160954,0
Madhya Pradesh,2019,1,Narsinghpur,95833,0
Madhya Pradesh,2019,1,Jabalpur,295042,0
Madhya Pradesh,2019,1,Hoshangabad,123858,0
Madhya Pradesh,2019,1,Vidisha,112602,0
Madhya Pradesh,2019,1,Balaghat,108073,0
Madhya Pradesh,2019,1,Singrauli,107427,0
Madhya Pradesh,2019,1,Betul,122961,0
Madhya Pradesh,2019,1,Sidhi,55922,0
Madhya Pradesh,2019,1,Datia,46221,0
Madhya Pradesh,2019,1,Dewas,155786,0
Madhya Pradesh,2019,1,Sheopur,27456,0
Madhya Pradesh,2019,1,Neemuch,72918,0
Madhya Pradesh,2019,1,Raisen,117214,0
Madhya Pradesh,2019,1,Mandsaur,112086,0
Madhya Pradesh,2019,1,Barwani,46138,0
Madhya Pradesh,2019,1,Katni,79580,0
Madhya Pradesh,2019,1,Dindori,22197,0
Madhya Pradesh,2019,1,Shivpuri,73259,0
Madhya Pradesh,2019,1,Gwalior,331504,0
Madhya Pradesh,2019,1,Anuppur,49988,0
Madhya Pradesh,2019,1,Agar Malwa,33425,0
Madhya Pradesh,2019,1,Ashoknagar,44386,0
Madhya Pradesh,2019,1,Sagar,194467,0
Madhya Pradesh,2019,1,Niwari,19076,0
Madhya Pradesh,2019,1,Rewa,188803,0
Madhya Pradesh,2019,1,Shajapur,76924,0
Madhya Pradesh,2019,1,Ujjain,214818,0
Madhya Pradesh,2019,1,Bhind,94313,0
Madhya Pradesh,2019,1,Tikamgarh,44716,0
Madhya Pradesh,2019,1,Seoni,82398,0
Madhya Pradesh,2019,1,Harda,43995,0
Madhya Pradesh,2019,1,Burhanpur,42152,0
Madhya Pradesh,2019,1,Damoh,62435,0
Madhya Pradesh,2019,1,Bhopal,670417,0
Madhya Pradesh,2019,1,Jhabua,29064,0
Madhya Pradesh,2019,1,Dhar,166663,0
Madhya Pradesh,2019,1,Guna,98816,0
Madhya Pradesh,2019,1,East Nimar,75806,0
Madhya Pradesh,2019,1,Chhindwara,168633,0
Madhya Pradesh,2019,1,Umaria,31962,0
Madhya Pradesh,2019,1,Mandla,44325,0
Madhya Pradesh,2019,1,Indore,844465,0
Madhya Pradesh,2019,1,Shahdol,71433,0
Madhya Pradesh,2019,1,Ratlam,127023,0
Madhya Pradesh,2019,1,Panna,38426,0
Madhya Pradesh,2019,1,Chhatarpur,95345,0
Madhya Pradesh,2019,2,Morena,130988,777753
Madhya Pradesh,2019,2,Alirajpur,15642,75803
Madhya Pradesh,2019,2,Sehore,168843,1607496
Madhya Pradesh,2019,2,Rajgarh,122223,914718
Madhya Pradesh,2019,2,Khargone,126108,754539
Madhya Pradesh,2019,2,Satna,182176,1103731
Madhya Pradesh,2019,2,Narsinghpur,108271,651430
Madhya Pradesh,2019,2,Jabalpur,336963,1955565
Madhya Pradesh,2019,2,Hoshangabad,139812,794980
Madhya Pradesh,2019,2,Vidisha,127894,871790
Madhya Pradesh,2019,2,Balaghat,124374,842881
Madhya Pradesh,2019,2,Singrauli,118756,944546
Madhya Pradesh,2019,2,Betul,139098,864376
Madhya Pradesh,2019,2,Sidhi,63838,424569
Madhya Pradesh,2019,2,Datia,51973,290545
Madhya Pradesh,2019,2,Dewas,177137,1331142
Madhya Pradesh,2019,2,Sheopur,31903,184994
Madhya Pradesh,2019,2,Neemuch,83550,500354
Madhya Pradesh,2019,2,Raisen,132559,971165
Madhya Pradesh,2019,2,Mandsaur,128631,773359
Madhya Pradesh,2019,2,Barwani,54556,277619
Madhya Pradesh,2019,2,Katni,92245,527269
Madhya Pradesh,2019,2,Dindori,26511,200672
Madhya Pradesh,2019,2,Shivpuri,86583,501054
Madhya Pradesh,2019,2,Gwalior,373367,2306557
Madhya Pradesh,2019,2,Anuppur,56658,377803
Madhya Pradesh,2019,2,Agar Malwa,38600,292056
Madhya Pradesh,2019,2,Ashoknagar,50062,279455
Madhya Pradesh,2019,2,Sagar,219328,1334316
Madhya Pradesh,2019,2,Niwari,22172,132750
Madhya Pradesh,2019,2,Rewa,211420,1287270
Madhya Pradesh,2019,2,Shajapur,87512,629192
Madhya Pradesh,2019,2,Ujjain,247033,1607376
Madhya Pradesh,2019,2,Bhind,109406,631202
Madhya Pradesh,2019,2,Tikamgarh,51785,327273
Madhya Pradesh,2019,2,Seoni,95004,627785
Madhya Pradesh,2019,2,Harda,49716,277928
Madhya Pradesh,2019,2,Burhanpur,47659,216546
Madhya Pradesh,2019,2,Damoh,70868,405290
Madhya Pradesh,2019,2,Bhopal,756839,7697255
Madhya Pradesh,2019,2,Jhabua,34299,183947
Madhya Pradesh,2019,2,Dhar,190659,1306926
Madhya Pradesh,2019,2,Guna,112899,675382
Madhya Pradesh,2019,2,East Nimar,87794,538741
Madhya Pradesh,2019,2,Chhindwara,192226,1236564
Madhya Pradesh,2019,2,Umaria,36814,252403
Madhya Pradesh,2019,2,Mandla,52317,300514
Madhya Pradesh,2019,2,Indore,955207,7253934
Madhya Pradesh,2019,2,Shahdol,80859,533248
Madhya Pradesh,2019,2,Ratlam,144931,880438
Madhya Pradesh,2019,2,Panna,44821,285489
Madhya Pradesh,2019,2,Chhatarpur,110283,622161
Madhya Pradesh,2019,3,Morena,148083,2558044
Madhya Pradesh,2019,3,Alirajpur,18270,257443
Madhya Pradesh,2019,3,Sehore,187387,6080342
Madhya Pradesh,2019,3,Rajgarh,136848,3338233
Madhya Pradesh,2019,3,Khargone,141346,2690866
Madhya Pradesh,2019,3,Satna,203019,3664411
Madhya Pradesh,2019,3,Narsinghpur,120875,2274938
Madhya Pradesh,2019,3,Jabalpur,380209,7606084
Madhya Pradesh,2019,3,Hoshangabad,155059,2757837
Madhya Pradesh,2019,3,Vidisha,144856,3295731
Madhya Pradesh,2019,3,Balaghat,140473,2940988
Madhya Pradesh,2019,3,Singrauli,128398,3202868
Madhya Pradesh,2019,3,Betul,154313,2992371
Madhya Pradesh,2019,3,Sidhi,70641,1355033
Madhya Pradesh,2019,3,Datia,57230,935190
Madhya Pradesh,2019,3,Dewas,198483,5008074
Madhya Pradesh,2019,3,Sheopur,35602,615351
Madhya Pradesh,2019,3,Neemuch,93754,1784172
Madhya Pradesh,2019,3,Raisen,146998,3523241
Madhya Pradesh,2019,3,Mandsaur,144312,2768886
Madhya Pradesh,2019,3,Barwani,62370,1003282
Madhya Pradesh,2019,3,Katni,103909,1770759
Madhya Pradesh,2019,3,Dindori,29957,660281
Madhya Pradesh,2019,3,Shivpuri,99753,1753937
Madhya Pradesh,2019,3,Gwalior,417846,8875564
Madhya Pradesh,2019,3,Anuppur,62143,1313916
Madhya Pradesh,2019,3,Agar Malwa,43676,1029333
Madhya Pradesh,2019,3,Ashoknagar,55130,940189
Madhya Pradesh,2019,3,Sagar,243729,4741797
Madhya Pradesh,2019,3,Niwari,24850,431904
Madhya Pradesh,2019,3,Rewa,232367,4200296
Madhya Pradesh,2019,3,Shajapur,98393,2337301
Madhya Pradesh,2019,3,Ujjain,280589,6334170
Madhya Pradesh,2019,3,Bhind,123531,2077370
Madhya Pradesh,2019,3,Tikamgarh,58461,1053442
Madhya Pradesh,2019,3,Seoni,105476,2091333
Madhya Pradesh,2019,3,Harda,54924,903997
Madhya Pradesh,2019,3,Burhanpur,54323,843768
Madhya Pradesh,2019,3,Damoh,78642,1332506
Madhya Pradesh,2019,3,Bhopal,846170,34013069
Madhya Pradesh,2019,3,Jhabua,39668,646506
Madhya Pradesh,2019,3,Dhar,214712,4674725
Madhya Pradesh,2019,3,Guna,129027,2417458
Madhya Pradesh,2019,3,East Nimar,98963,1908947
Madhya Pradesh,2019,3,Chhindwara,214945,4290764
Madhya Pradesh,2019,3,Umaria,40677,837857
Madhya Pradesh,2019,3,Mandla,59617,1003980
Madhya Pradesh,2019,3,Indore,1071598,30899773
Madhya Pradesh,2019,3,Shahdol,89794,1918937
Madhya Pradesh,2019,3,Ratlam,163826,3484646
Madhya Pradesh,2019,3,Panna,49989,873018
Madhya Pradesh,2019,3,Chhatarpur,125453,2038452
Madhya Pradesh,2019,4,Morena,167329,3159169
Madhya Pradesh,2019,4,Alirajpur,21450,346159
Madhya Pradesh,2019,4,Sehore,208256,7562268
Madhya Pradesh,2019,4,Rajgarh,154830,4313460
Madhya Pradesh,2019,4,Khargone,160372,3603726
Madhya Pradesh,2019,4,Satna,228680,4817447
Madhya Pradesh,2019,4,Narsinghpur,134332,2841784
Madhya Pradesh,2019,4,Jabalpur,422786,9017794
Madhya Pradesh,2019,4,Hoshangabad,172206,3514682
Madhya Pradesh,2019,4,Vidisha,165400,4073865
Madhya Pradesh,2019,4,Balaghat,159937,3834727
Madhya Pradesh,2019,4,Singrauli,142034,4135327
Madhya Pradesh,2019,4,Betul,173691,3951316
Madhya Pradesh,2019,4,Sidhi,80459,1795727
Madhya Pradesh,2019,4,Datia,64135,1183175
Madhya Pradesh,2019,4,Dewas,221533,6060885
Madhya Pradesh,2019,4,Sheopur,40736,796162
Madhya Pradesh,2019,4,Neemuch,105842,2304046
Madhya Pradesh,2019,4,Raisen,165108,4296565
Madhya Pradesh,2019,4,Mandsaur,164446,3663257
Madhya Pradesh,2019,4,Barwani,72187,1344420
Madhya Pradesh,2019,4,Katni,117834,2270464
Madhya Pradesh,2019,4,Dindori,34661,858945
Madhya Pradesh,2019,4,Shivpuri,117138,2219390
Madhya Pradesh,2019,4,Gwalior,461960,10738672
Madhya Pradesh,2019,4,Anuppur,69666,1725717
Madhya Pradesh,2019,4,Agar Malwa,49638,1299939
Madhya Pradesh,2019,4,Ashoknagar,61984,1197370
Madhya Pradesh,2019,4,Sagar,272650,5872759
Madhya Pradesh,2019,4,Niwari,27993,521308
Madhya Pradesh,2019,4,Rewa,260351,5452304
Madhya Pradesh,2019,4,Shajapur,111387,2954931
Madhya Pradesh,2019,4,Ujjain,314250,7706483
Madhya Pradesh,2019,4,Bhind,140487,2609386
Madhya Pradesh,2019,4,Tikamgarh,67015,1322633
